CustomerID,AvgPricePerInvoice_Cluster,TotalPrice_Cluster,Generic_Cluster
13721,7,5,6
15605,5,1,3
15570,7,7,7
14607,3,8,7
16500,0,2,1
16322,4,2,3
12352,5,2,3
17857,3,8,7
15814,5,5,5
14878,2,1,0
13408,3,7,7
14856,3,5,5
15612,2,0,0
17644,3,1,2
17450,7,7,8
14723,4,3,3
17750,2,7,4
17403,4,2,3
16914,4,2,3
16333,3,8,8
16602,7,5,6
16746,5,4,5
14636,3,1,2
12544,5,2,3
13914,5,4,5
13324,4,7,4
14428,7,2,2
18081,1,3,1
17481,7,6,7
15809,2,0,0
16409,7,7,7
13467,7,3,6
15640,7,7,7
17221,4,2,3
13267,5,5,5
13500,7,5,6
17076,4,2,3
17351,2,0,0
17078,3,7,7
15482,7,7,8
16016,4,2,3
16438,4,2,3
14913,4,6,4
13013,5,4,5
13081,7,7,8
12362,6,5,5
12971,2,7,4
13178,4,6,4
12664,3,3,6
16671,2,3,1
16672,3,2,2
13592,2,0,0
12397,7,7,7
14150,5,4,5
18102,7,8,8
13447,5,5,5
12576,5,5,5
15845,6,5,5
17930,4,6,4
13756,2,6,4
13495,5,4,5
17348,4,3,3
14659,5,2,3
17203,4,7,4
13004,4,6,4
12944,6,2,2
13313,5,4,5
12704,3,2,2
18122,7,3,6
15722,4,6,4
18172,2,5,4
12431,2,7,4
17677,4,6,4
17979,4,2,3
14132,4,6,4
15453,7,3,6
18035,6,3,2
15010,6,3,2
18022,7,7,7
17193,0,0,0
14388,5,6,5
13798,3,6,7
17690,5,5,5
16318,6,5,5
12577,5,3,3
17274,2,2,1
16012,5,3,3
15597,5,6,5
15291,3,6,5
15358,6,3,2
18167,5,5,5
16782,1,1,0
17233,5,2,3
16887,5,3,3
15676,7,7,7
12928,4,6,4
15061,7,8,8
16555,1,1,0
15707,7,3,6
13938,1,1,0
17084,7,7,7
13651,2,0,0
12484,7,3,6
16426,4,3,3
17652,4,4,3
14056,7,3,6
17703,6,5,5
14592,3,2,2
14971,5,3,3
17133,2,3,1
14882,1,1,0
14936,7,5,6
15017,3,1,2
18077,6,3,2
15745,4,1,3
14820,1,1,0
15952,5,2,3
17769,5,3,3
16326,3,0,2
12882,3,2,2
17387,7,5,6
12619,4,6,4
15571,2,1,0
16466,4,2,3
16434,4,2,3
13772,7,3,6
16942,4,2,3
15407,7,3,6
16676,7,3,6
13527,7,2,2
14482,7,7,7
16168,2,3,1
15514,4,6,4
13727,1,1,0
12838,4,2,3
16744,5,3,3
13532,4,2,3
15555,7,7,7
14404,2,1,0
17289,5,3,3
16243,3,0,2
16445,4,2,3
13365,7,7,7
12645,5,4,5
15078,5,6,5
15156,5,5,5
14963,7,7,7
16372,4,2,3
17581,4,6,4
17608,2,3,1
12638,7,7,7
14174,4,2,3
16771,2,1,0
14553,5,2,3
12381,5,2,2
17114,2,0,0
13634,4,2,3
16488,3,2,2
14039,1,1,0
13040,6,3,2
16033,7,7,7
15426,4,3,3
15839,5,1,3
15696,7,3,6
17107,7,7,7
17768,7,7,7
15427,7,7,7
14517,2,0,0
12628,3,1,2
14135,2,5,4
14502,7,3,6
18170,3,5,5
15513,4,6,5
14511,5,6,5
14547,7,7,7
17920,4,3,3
15150,5,5,5
13759,0,0,0
15883,3,1,2
14664,7,3,6
15526,2,0,0
13719,5,4,5
14824,1,3,1
17831,0,0,0
13523,7,7,7
17082,7,7,7
15025,7,2,2
13155,1,1,0
17131,2,0,0
14868,5,5,5
16357,6,3,2
12357,7,7,8
15993,7,7,7
15351,4,2,3
16612,4,1,3
16523,7,5,7
15618,5,5,5
17164,1,3,1
17430,1,3,1
13078,4,6,4
13534,3,1,2
17761,7,6,7
13097,7,2,2
15870,7,3,6
14080,0,2,1
16053,7,7,7
15522,2,7,4
17183,4,5,4
12827,2,0,0
13139,4,5,4
17623,7,3,6
15785,7,7,7
15493,7,2,2
14156,7,7,7
12783,3,1,2
14702,4,1,3
17368,3,2,2
12408,7,6,7
15719,7,3,6
14387,7,3,6
16817,1,1,0
13824,1,1,0
12708,3,1,2
14527,4,2,3
16362,4,1,3
16637,4,6,4
14653,3,2,2
18016,7,5,6
12832,1,1,0
14623,5,2,3
12472,3,2,2
13717,5,4,5
16353,3,5,5
18229,4,5,4
14700,7,7,7
18036,3,2,2
16570,4,4,5
17014,3,0,2
16242,7,7,7
17158,7,5,6
17302,5,3,3
17043,7,3,6
16009,2,0,0
13673,3,2,2
14073,2,1,0
13323,2,0,0
17109,4,2,3
16779,4,6,4
16241,7,3,6
13985,4,7,4
16070,5,6,5
17757,4,7,4
18150,1,1,0
16717,7,7,7
13199,2,7,4
13066,5,3,3
15344,2,0,0
14929,2,3,1
15330,2,7,4
13026,2,6,4
13710,2,5,4
15434,5,1,3
16422,3,8,7
14360,6,2,2
15763,4,0,3
13924,4,4,3
16187,5,4,5
16732,7,5,6
14050,5,4,5
17886,7,3,6
17091,7,5,6
15194,7,7,7
12919,5,4,5
13329,4,6,4
17964,4,2,3
14901,1,1,0
17870,4,3,3
15950,6,2,2
14140,7,7,7
17219,3,2,2
15573,4,2,3
15249,6,5,5
16066,5,5,5
15005,7,3,6
13381,7,7,7
13047,2,0,0
14910,0,1,0
12721,7,7,7
16505,2,7,4
15957,7,3,6
16945,5,5,5
14071,7,3,6
13089,7,7,7
14524,2,0,0
17651,5,4,5
16764,4,3,3
13668,5,3,3
12583,7,6,7
14282,2,4,1
17637,3,1,2
12990,1,1,0
14560,2,3,1
13975,7,7,7
15356,4,2,3
16639,7,5,6
15406,3,1,2
17633,6,2,2
14676,2,7,4
18123,4,6,4
12849,4,1,3
16618,7,7,7
16549,7,3,6
13272,2,0,0
13437,4,5,4
17515,2,0,0
17160,4,7,4
15043,2,7,4
13695,6,3,2
16837,7,7,7
13110,3,0,2
15208,2,0,0
18177,5,5,5
13928,2,0,0
15103,6,2,2
13090,7,6,7
16863,4,6,4
18198,3,4,6
15615,7,7,7
13643,5,3,3
12540,7,7,7
14116,3,1,2
17313,7,8,8
17937,2,2,1
13867,6,2,2
16626,3,2,2
12395,5,5,5
16284,7,3,6
17961,0,0,0
18216,7,2,2
14342,1,2,1
17022,1,3,1
15153,7,2,2
15290,3,4,6
14367,5,5,5
17006,2,1,0
14284,4,1,3
15187,3,5,5
14709,2,4,1
13046,7,2,2
14051,4,5,5
16759,5,5,5
13029,2,0,0
15189,3,7,7
18144,1,1,0
12681,7,7,7
16767,2,4,1
12921,4,7,4
13629,2,7,4
13018,4,5,4
15027,1,0,0
13147,2,2,1
14298,7,7,7
14214,1,1,0
14732,5,1,3
14108,6,2,2
16751,7,8,7
18109,5,2,3
13384,4,6,4
14794,5,2,3
16592,4,5,4
17511,7,8,8
12949,7,5,6
16880,7,2,2
15769,3,7,7
13623,6,2,2
17865,7,7,7
16656,2,7,4
16041,2,7,4
15134,1,1,0
14691,3,1,2
13804,1,1,0
12893,4,2,3
14188,2,4,1
13588,2,4,1
17402,1,2,1
14921,5,6,5
14836,0,0,0
17011,5,5,5
14543,2,0,0
15392,7,5,6
14240,7,5,6
17293,4,2,3
12532,6,2,2
17038,2,0,0
15152,4,7,4
13209,7,7,7
14493,5,6,5
12931,3,8,8
14968,4,2,3
17867,4,2,3
15485,7,7,7
17528,7,5,6
12504,2,0,0
13882,1,1,0
16516,1,1,0
14621,7,5,6
15114,4,7,4
16655,4,6,4
13522,1,0,0
15986,2,6,4
13992,1,1,0
14354,1,1,0
14234,2,6,4
17705,6,3,2
16986,2,7,4
16953,0,0,0
17702,5,6,5
15046,4,6,4
15594,1,1,0
15679,4,7,4
15916,7,3,6
16996,4,3,3
16670,5,2,3
18274,3,1,2
15450,7,6,7
15031,5,3,3
15531,7,7,7
18236,1,1,0
18210,4,6,4
17500,2,0,0
14944,2,5,4
16003,4,6,4
16218,4,6,4
16700,5,5,5
14895,7,3,6
17197,7,2,6
17101,2,6,4
14121,7,7,7
12541,7,5,6
17340,7,7,8
17537,4,6,4
13983,0,2,1
17521,5,4,5
16025,5,6,5
12659,3,2,2
14456,7,3,6
12981,1,1,0
17461,7,7,7
14262,5,4,5
17791,2,0,0
14226,1,1,0
15452,1,1,0
17059,7,7,7
18125,4,2,3
16011,1,3,1
17188,5,4,5
14096,8,7,8
16628,7,7,7
17861,2,6,4
17416,7,7,7
15463,1,1,0
14712,2,2,3
17573,4,1,3
16892,3,2,2
16743,4,6,4
14064,5,6,5
18217,4,4,3
17977,7,5,6
12844,2,0,0
12599,5,4,5
15184,4,2,3
12473,2,0,0
15355,2,0,0
13266,7,6,7
16904,4,2,3
15289,2,6,4
13148,7,7,7
14466,6,5,5
16440,7,7,7
15238,4,1,3
13319,4,6,4
13576,4,4,5
15297,4,1,3
12617,5,3,3
18283,4,3,3
12670,7,6,7
14863,1,3,1
13499,3,7,7
16169,7,6,7
16903,7,3,6
12826,6,2,2
14397,2,6,4
15694,3,4,6
17716,2,4,1
16126,7,7,7
18230,2,4,1
14829,1,1,0
14189,5,6,5
14180,2,0,0
12508,4,3,3
16979,5,5,5
17502,2,5,4
16094,5,5,5
15111,6,2,2
13396,7,7,7
13767,7,7,7
15159,7,7,7
14713,5,3,3
12538,6,3,2
13460,1,1,0
17901,2,0,0
13606,0,2,1
13817,6,2,2
16907,3,0,2
14748,6,3,2
14608,3,2,2
13098,7,7,7
16791,7,3,6
17932,6,3,2
14765,4,2,3
13230,4,2,3
12712,3,0,2
13810,5,1,3
12384,3,0,2
12697,4,2,3
14789,1,3,1
18130,7,6,7
14309,6,5,5
12757,3,4,5
14035,3,1,2
12589,7,3,6
12600,3,2,2
17295,3,1,2
17015,5,6,5
18118,4,3,3
15965,4,3,3
17730,5,4,5
12856,5,3,3
12518,7,5,6
17162,5,2,3
13999,5,5,5
13137,7,7,7
15024,5,3,3
14446,4,2,3
12598,4,6,4
17364,7,7,7
18209,1,1,0
14178,4,3,3
14790,2,4,1
17512,2,7,4
14662,7,3,6
17238,5,3,3
16912,2,0,0
14125,7,7,7
16386,4,3,3
16107,2,5,4
15034,7,7,7
12985,7,7,7
15557,6,5,5
17054,3,0,2
15608,0,3,1
14907,4,1,3
12726,7,7,7
12685,6,3,2
16460,6,2,2
12517,5,3,3
16433,2,1,0
15602,1,2,1
15692,2,3,1
16332,4,3,3
17088,5,1,3
17052,7,3,6
12480,7,7,7
15492,2,5,4
16368,5,2,3
16133,4,4,5
15544,4,7,4
13557,4,6,4
18014,3,2,2
13732,4,7,4
13091,4,6,4
17314,3,5,5
17071,5,6,5
15903,4,6,4
12691,2,2,1
13895,7,7,7
17191,7,3,6
15473,2,3,1
15681,4,4,5
17069,5,6,5
13310,6,5,5
16560,7,5,6
16923,7,3,6
17838,4,6,4
17041,4,6,4
12935,5,4,5
17790,4,2,3
15599,4,6,4
16571,7,5,6
15864,2,7,4
13892,0,0,0
14661,2,0,0
16711,3,5,5
16983,4,6,4
13450,3,6,5
16015,4,3,3
17211,7,5,6
14044,3,0,2
14487,3,1,2
13170,4,3,3
15021,3,0,2
15429,3,2,2
16794,2,1,0
13426,5,6,5
13984,2,0,0
16416,5,2,3
13700,1,3,1
14499,7,3,6
13536,7,7,7
17287,4,1,3
14784,4,5,4
15500,6,5,5
13379,4,2,3
17068,1,1,0
14698,4,2,3
17218,4,2,3
12865,7,5,6
13232,3,1,2
15022,4,2,3
15787,4,2,3
16726,7,7,7
15449,5,6,5
17720,6,2,2
15861,7,7,7
15654,4,4,5
15411,7,2,2
13681,2,1,0
13146,6,3,2
12867,7,7,7
15502,4,4,5
16898,4,2,3
14227,6,5,5
14788,6,5,5
13603,5,3,3
13451,7,7,7
18069,7,3,6
16930,5,3,3
14382,7,7,7
16720,6,3,2
16877,4,2,3
18211,0,0,0
15203,5,6,5
12428,5,2,3
17404,3,8,7
15365,1,1,0
12689,7,5,6
18263,4,6,4
17744,4,7,4
16401,4,6,4
14904,4,7,4
13549,2,0,0
14494,1,1,0
14862,7,5,6
15113,4,6,4
14902,6,5,5
14530,7,5,6
16303,7,7,7
15671,3,6,5
16936,4,3,3
13694,7,8,8
15572,7,3,6
12938,1,3,1
14735,2,5,4
17228,5,6,4
15168,1,1,0
14684,4,3,3
17658,4,6,4
17538,1,3,1
18082,7,7,7
18117,7,7,7
15863,2,0,0
17081,3,0,2
15838,3,8,7
15458,2,5,4
13277,0,2,1
15033,4,3,3
12553,6,5,5
17566,7,3,6
16207,6,2,2
14418,7,7,7
15125,2,7,4
15953,5,1,3
12957,7,7,7
12762,6,3,2
17793,7,3,6
17044,3,7,7
15058,4,2,3
15532,7,2,2
15781,1,3,1
14953,7,3,6
12642,5,2,3
16161,5,3,3
16504,7,7,7
12476,7,5,7
13577,6,5,5
12374,7,5,6
13835,1,0,0
16519,2,0,0
17235,4,1,3
16478,1,1,0
15050,5,6,5
15660,1,1,0
14680,3,7,7
14755,7,7,7
15009,7,3,6
15981,4,6,4
15144,5,5,5
12640,2,0,0
13777,7,8,8
16341,2,4,1
15628,6,5,5
16423,5,5,5
15419,2,6,4
12839,7,7,7
12883,2,1,0
15582,2,0,0
17510,6,5,5
15105,1,1,0
16164,2,4,1
15758,2,0,0
12684,7,6,7
13632,5,4,5
13735,6,2,2
13692,4,6,4
13455,6,2,2
13949,5,4,5
17974,7,3,6
17540,6,1,2
17777,4,3,3
14533,1,2,1
13846,3,0,2
15524,2,0,0
14715,6,5,5
13950,3,1,2
16361,3,2,2
12676,3,0,2
14467,4,2,3
18259,4,5,5
14725,7,7,7
13058,2,0,0
18043,2,0,0
13236,5,4,5
14666,5,3,3
14640,6,5,5
14714,4,4,3
14711,4,2,3
12877,4,3,3
14522,0,3,1
17564,3,1,2
17220,4,1,3
17153,3,1,2
12950,2,5,4
16600,2,4,1
16295,5,2,3
16557,1,2,1
15955,5,5,5
17659,7,5,6
16240,7,7,7
13614,7,3,6
15720,7,3,6
14194,7,7,7
14544,7,7,7
18181,7,2,2
14595,1,0,0
13435,4,6,4
13410,1,2,1
12474,7,7,7
17381,2,8,4
15556,5,3,3
17357,4,2,3
12933,4,2,3
17231,7,3,6
14853,2,0,0
14217,1,2,1
16156,5,5,5
12890,7,3,6
13449,5,5,5
12621,5,5,5
13816,3,1,2
13297,1,5,4
15269,2,0,0
12912,2,3,1
16079,3,6,5
13894,3,4,5
17549,2,3,1
12963,4,3,3
16245,7,7,7
14057,4,6,4
16008,2,1,0
14286,7,7,7
14626,7,3,6
17198,4,1,3
15584,3,2,2
15687,4,1,3
12720,4,6,4
14534,5,3,3
15373,3,0,2
15110,3,0,2
16157,3,5,5
18246,2,2,1
14385,1,1,0
12731,7,7,7
16855,3,1,2
16393,5,3,3
14092,6,5,5
16916,7,3,6
13558,4,2,3
16657,4,7,4
15900,5,3,3
14507,2,2,1
17412,4,4,3
16469,4,2,3
16669,7,3,6
17680,1,1,0
16814,1,1,0
13575,1,1,0
13926,3,1,2
13285,7,7,7
13131,5,5,5
16085,5,2,3
14554,7,7,7
13258,4,2,3
13939,4,4,3
16204,7,3,6
16999,2,5,4
13815,4,6,4
17896,2,7,4
17596,4,6,4
14851,5,4,5
12910,1,3,1
14898,4,2,3
13102,3,5,5
13458,6,5,5
16191,4,6,4
18075,6,2,2
16713,7,7,7
12991,2,0,0
17017,4,6,4
15051,4,2,3
15967,4,2,3
16809,5,3,3
12993,0,2,1
17602,7,7,7
14825,2,4,1
12626,4,1,3
13012,2,1,0
12500,3,7,7
13238,3,1,2
17835,5,3,3
15432,1,1,0
16804,5,2,3
18059,1,1,0
18006,6,5,5
14948,3,1,2
12662,6,5,5
15737,2,0,0
12481,5,2,3
12356,2,0,0
17828,4,2,3
15489,2,4,1
17330,0,0,0
14931,3,1,2
13308,6,3,2
18225,7,6,7
12610,4,2,3
12477,7,5,7
15124,1,3,1
14655,5,5,5
17613,1,1,0
13871,5,5,5
12753,7,8,8
14113,6,5,5
12567,7,7,7
16638,1,1,0
14834,2,5,4
13028,4,6,4
15443,7,7,7
15529,7,3,6
12562,6,5,5
14515,5,5,5
14332,4,4,3
16298,3,0,2
16869,4,2,3
12749,7,2,2
15506,7,7,7
15657,0,2,1
17095,7,5,6
14112,1,1,0
17147,6,5,5
16186,6,5,5
14704,4,2,3
17237,1,1,0
12647,3,2,2
17080,1,1,0
15563,4,6,4
14060,3,6,5
15298,5,4,5
13160,1,1,0
17797,5,2,3
12847,7,7,7
14796,7,3,6
12539,7,7,7
12449,7,7,7
13247,0,0,0
17397,4,2,3
14034,4,2,3
13001,5,5,5
17985,6,2,2
13704,3,1,2
18221,4,4,3
15089,1,1,0
15399,4,6,4
14362,4,2,3
17799,7,7,7
14416,1,2,1
17001,6,5,5
15811,5,5,5
15287,3,5,5
12997,4,5,4
12464,2,0,0
15267,2,3,1
12841,4,1,3
13828,4,6,4
15136,6,5,5
15435,3,0,2
15867,5,3,3
13138,1,1,0
15081,2,0,0
12747,3,1,2
16076,1,3,1
15983,5,3,3
16042,6,3,2
12445,2,0,0
12406,7,7,7
16871,6,5,5
14508,3,0,2
13962,1,1,0
12427,3,5,5
17163,2,0,0
13079,0,0,0
13269,4,6,4
13200,1,1,0
16414,2,0,0
13941,4,7,5
14277,7,7,7
13050,5,5,5
13471,7,7,7
12451,7,7,7
16293,5,2,3
16134,5,5,5
13171,3,1,2
12936,1,1,0
16511,7,2,2
12603,2,2,3
14641,1,1,0
13456,3,4,5
17159,7,7,7
17760,2,1,0
13305,6,2,2
12618,3,1,2
18061,2,0,0
12380,7,5,6
12989,2,2,1
15621,2,5,4
17324,6,2,2
13117,2,6,4
12391,7,3,6
18034,4,7,4
15530,5,4,5
17286,4,2,3
14593,4,3,3
14299,7,6,7
12498,1,1,0
16924,5,5,5
17904,3,0,2
15088,5,2,3
15933,5,5,5
13516,3,7,7
17049,7,7,7
12444,7,3,6
12578,7,7,7
17301,4,2,3
13880,5,5,5
16463,4,6,4
13094,2,3,1
17779,2,0,0
15368,3,5,5
14793,3,1,2
15494,3,2,2
17650,1,5,1
16279,7,7,7
13960,1,1,0
16350,1,1,0
14903,7,3,6
17063,6,4,5
14031,7,7,7
17621,4,4,5
16201,5,7,5
15465,4,5,5
13988,7,6,7
12702,3,0,2
14739,4,6,4
14805,2,0,0
14881,4,6,4
14477,2,3,1
14503,4,6,4
15919,7,3,6
12778,3,5,5
14157,1,1,0
15963,1,1,0
14525,7,7,7
16762,7,3,6
16464,7,3,6
16900,2,6,4
17323,2,2,1
16506,0,0,0
16784,2,0,0
17555,4,3,3
15906,2,1,0
14052,4,2,3
14075,5,6,5
18110,4,2,3
14159,7,7,7
13118,3,1,2
13212,7,2,2
14710,4,2,3
18127,4,2,3
17561,4,2,3
12523,3,1,2
16212,3,1,2
13427,1,2,1
16533,2,2,1
16710,5,2,3
14359,1,0,0
15044,7,7,7
16411,2,2,1
15988,6,2,2
12597,3,1,2
16905,5,5,5
16513,5,5,5
17523,4,6,4
14950,5,2,3
16666,4,3,3
15850,3,2,2
14860,2,6,4
18040,1,1,0
14984,2,0,0
16899,6,3,2
13565,2,2,1
17636,6,3,2
17758,5,3,3
16931,4,3,3
17738,5,5,5
17425,0,2,1
15533,4,2,3
13832,0,0,0
17384,2,0,0
14415,2,0,0
13142,6,5,5
16399,4,2,3
18080,2,7,4
16366,5,5,5
13430,5,6,5
15738,4,4,3
14447,5,1,3
16139,6,5,5
14300,0,2,1
12462,7,5,6
12349,7,3,6
12658,7,5,6
13823,4,1,3
14883,1,3,1
12795,3,0,2
13189,2,7,4
15567,3,5,5
17227,1,3,1
17664,6,5,5
14587,2,0,0
15645,7,3,6
16406,4,2,3
13971,6,5,5
14449,4,2,3
15857,2,6,4
16013,3,7,7
13167,1,1,0
12984,2,0,0
15179,7,7,7
17253,3,0,2
15093,7,6,7
15163,5,2,3
13739,2,2,1
14551,1,2,1
17625,7,3,6
18139,7,8,8
15274,5,6,5
12904,4,2,3
17010,1,1,0
15115,6,2,2
13282,5,2,3
16712,7,3,6
13862,1,5,1
16369,7,7,7
14198,2,0,0
17100,7,7,7
14030,7,7,7
13246,2,2,1
15484,7,7,7
17629,2,7,4
15132,0,0,0
15699,4,2,3
13403,1,2,1
12584,3,0,2
17949,2,8,4
16311,6,5,5
16956,4,1,3
14297,4,6,4
15106,1,1,0
17453,2,0,0
17600,6,2,2
16532,3,7,7
15877,4,3,3
17073,5,2,3
14424,2,2,1
15497,1,2,1
17075,2,0,0
15525,4,3,3
14129,3,3,2
16330,5,2,3
15116,1,1,0
17155,1,1,0
16985,5,5,5
13363,7,5,6
14657,4,2,3
15971,2,3,1
14768,2,0,0
17360,4,2,3
14506,7,3,6
13569,4,2,3
17371,3,2,2
12705,5,5,5
16722,4,7,4
15977,7,7,7
15498,6,5,6
15796,3,1,2
16633,7,3,6
12656,7,2,2
16474,7,3,6
14251,4,6,4
13322,4,2,3
17338,7,7,7
13488,7,6,7
17297,3,2,2
14422,5,5,5
13986,4,6,4
12920,5,2,3
18249,1,3,1
13940,1,3,1
14329,2,4,1
17759,7,7,7
17590,7,3,6
12586,3,1,2
15634,3,1,2
12775,6,2,2
12465,6,3,2
17519,6,5,5
16376,7,7,7
12483,3,2,2
16811,4,6,4
16261,3,0,2
12452,3,1,2
17554,3,5,5
15949,1,3,1
14912,4,6,4
14020,5,5,5
16185,1,1,0
14334,6,1,2
13502,2,3,1
15611,1,1,0
14205,3,1,2
13742,7,2,2
16020,1,1,0
16954,2,0,0
15117,3,6,5
17685,6,4,5
14336,7,7,7
17700,7,7,7
14049,7,7,7
13650,5,2,3
13448,7,7,7
15727,7,7,7
13991,2,5,4
14581,5,5,5
16255,7,5,6
16660,3,5,5
15901,3,0,2
14744,1,2,1
17809,2,3,1
14675,7,3,6
13263,7,3,6
17469,6,3,2
17422,4,6,4
13899,2,0,0
17463,5,1,3
14335,2,0,0
12723,5,2,3
14099,3,1,2
18084,2,7,4
13644,7,7,7
13174,7,3,6
16653,0,0,0
17034,6,5,5
16057,7,3,6
14733,4,1,3
13831,3,2,2
17290,7,3,6
15253,2,4,1
13350,3,2,2
17725,6,3,2
15398,7,5,6
15393,1,1,0
12557,3,7,7
12948,2,0,0
17530,4,2,3
16343,4,2,3
12421,3,1,2
16966,2,7,4
15270,2,7,4
12494,3,1,2
14539,5,6,5
15632,5,4,5
14987,2,2,1
16596,1,0,0
13638,1,1,0
12913,7,6,7
17451,5,4,5
16189,2,0,0
16271,7,7,7
17671,4,4,5
12388,3,4,6
16482,4,6,4
16824,3,1,2
15858,4,2,3
12784,5,3,3
17458,4,2,3
17975,4,2,3
16609,7,7,7
14785,0,2,1
16885,4,2,3
14591,7,7,7
17254,4,2,3
13995,3,1,2
17767,5,2,3
15725,5,3,3
13207,0,2,1
17096,4,1,3
17345,4,2,3
12937,7,7,7
17247,4,2,3
18184,0,3,1
12709,5,5,5
16616,5,5,5
16566,1,1,0
18161,6,5,5
18188,4,4,5
17516,3,0,2
15428,1,1,0
15910,4,3,3
17727,7,7,7
16989,0,2,1
16668,0,2,1
14756,7,5,6
13579,5,1,3
17173,4,4,5
16856,0,0,0
14703,6,3,2
16719,7,3,6
15793,3,3,2
12620,7,7,7
13113,1,2,1
17624,6,5,5
15382,7,7,7
17385,5,3,3
12531,2,0,0
13978,0,0,0
15872,4,2,3
13525,3,3,2
13184,5,2,3
13589,3,1,2
14966,5,3,3
17232,4,1,3
17468,0,3,1
17557,1,3,1
13149,7,6,7
16327,7,7,7
13048,5,5,5
12438,7,7,7
13332,6,3,2
14946,2,0,0
13860,4,1,3
14111,3,5,5
17883,4,2,3
17562,1,1,0
17329,3,1,2
15186,2,0,0
13069,4,2,3
17988,2,0,0
16407,6,5,5
17864,2,0,0
14859,1,3,1
18145,7,7,7
13782,2,1,0
13596,7,3,6
17236,3,2,2
17365,7,7,7
18156,7,3,6
15747,5,3,3
13064,6,2,2
14577,3,2,2
16024,4,7,4
17288,7,3,6
16005,4,2,3
17411,1,1,0
14954,7,2,2
17885,4,2,3
18112,6,2,2
13546,4,2,3
15054,4,2,3
13610,2,0,0
15987,4,3,3
18001,3,1,2
15436,4,2,3
14093,7,7,7
14741,3,4,5
17924,2,3,1
12906,3,6,5
13418,4,6,4
17031,1,3,1
14470,2,0,0
14893,7,7,7
12668,7,3,6
15561,2,4,1
15714,4,2,3
