CustomerID,AvgPricePerInvoice_Cluster,TotalPrice_Cluster,Generic_Cluster
16916,5,4,3
17964,6,4,5
14466,7,5,5
17235,7,1,4
16510,5,3,1
17802,3,1,2
15107,4,0,1
17976,5,4,3
14449,6,4,5
16781,6,0,4
13491,4,3,2
16186,8,4,5
17685,8,7,8
17581,8,7,8
15732,4,1,2
13138,6,3,4
15823,2,4,3
17567,8,7,8
15061,6,7,7
16203,4,1,2
15640,7,4,5
15574,6,4,5
16770,3,1,2
17838,8,7,8
17228,6,0,4
14829,8,4,5
17412,4,3,2
14031,8,7,8
14775,8,7,8
12971,6,4,5
17659,5,3,1
15299,6,8,8
15646,8,4,5
13402,7,4,5
17757,5,4,3
13011,2,0,0
13798,6,7,8
16754,6,6,8
16634,4,1,2
18239,8,6,6
14576,1,0,0
13145,2,4,3
18168,6,4,5
14395,6,4,5
14865,2,0,0
15093,8,7,8
12738,7,5,5
16150,8,4,5
17552,4,2,3
14236,4,3,2
17961,5,0,1
14573,6,4,5
17135,8,4,5
17396,6,5,5
12967,8,7,8
12686,6,2,5
13370,8,7,8
16883,5,0,1
13520,6,5,5
12841,8,7,8
16905,6,1,4
12427,5,1,2
17967,2,4,3
16891,5,4,3
14589,2,0,0
14156,6,6,6
14680,8,7,8
17884,6,4,5
12557,8,7,8
14083,6,4,5
13013,8,7,8
14210,5,3,1
16477,6,3,4
12600,5,0,1
16013,6,6,6
17949,6,6,8
12779,7,1,4
16926,5,0,1
17787,8,7,8
12682,8,7,8
14723,5,0,1
17954,3,3,2
17819,7,7,6
12712,5,3,1
15373,5,0,1
16140,4,2,3
17198,6,4,5
17238,5,4,3
12793,4,1,2
15769,2,0,0
14396,2,0,0
14898,5,0,1
12725,8,4,5
16725,5,0,1
12395,8,7,8
16455,8,4,5
13081,8,7,8
15545,5,0,1
17243,6,0,4
15465,8,5,5
13089,8,7,8
16033,5,0,1
13838,5,4,3
18055,8,7,8
15038,2,0,0
18109,4,3,2
13069,5,0,1
16241,5,3,1
14800,8,7,8
15708,6,4,5
16839,8,7,8
16168,6,5,5
16931,5,0,1
16814,5,3,1
15351,6,4,5
13269,7,6,6
14813,2,0,0
12567,8,7,8
17062,6,4,5
15332,8,7,8
14810,5,0,1
16353,5,0,1
18118,6,4,5
13831,6,6,6
13506,7,7,6
17796,2,0,0
15716,8,7,8
18156,5,4,3
16983,5,2,3
17059,6,6,6
16327,6,4,5
17211,8,7,8
17026,2,0,0
15570,6,6,6
15880,6,4,5
16718,8,7,8
15808,6,6,6
17858,5,0,1
16393,4,1,2
14527,5,4,3
14161,6,0,4
17863,8,4,5
16411,5,0,1
16402,5,4,3
15023,8,6,6
17402,5,3,1
15426,6,4,5
12647,6,6,6
15894,5,4,3
15867,2,0,0
12472,6,7,8
14506,5,4,3
15555,8,7,8
13034,5,1,2
15889,6,4,5
15953,5,3,1
16143,8,0,4
12720,8,7,8
16422,6,7,8
12747,6,2,5
15502,8,7,8
12763,8,4,5
14081,6,4,5
17965,2,0,0
14404,5,0,1
13579,4,3,2
13174,6,6,8
15987,4,2,3
17677,8,7,8
13652,6,0,4
17428,7,5,5
16858,5,1,2
16161,5,3,1
18219,5,3,1
14293,7,4,5
14748,8,7,8
16638,1,0,0
17674,8,6,6
12808,4,3,2
13094,6,6,6
15899,4,3,2
12708,5,3,1
15898,6,4,5
14443,8,4,5
17691,4,1,2
17227,3,1,2
15039,6,6,6
15919,6,4,5
13497,4,3,2
15860,4,3,2
14189,7,7,6
15304,2,0,0
14344,4,1,2
16719,6,4,5
15048,2,0,0
15301,8,7,8
14708,7,7,6
16898,5,0,1
14825,4,1,2
18113,2,0,0
17596,8,7,8
15078,8,0,4
14085,5,1,2
17860,5,4,3
13155,6,4,5
15028,6,3,4
16919,5,0,1
17259,6,4,5
17019,6,4,5
16722,8,7,8
15882,4,2,3
14667,8,7,8
16710,6,4,5
15984,3,1,2
14487,2,0,0
17682,8,4,5
16658,3,3,2
16550,6,4,5
17068,5,0,1
15356,2,4,3
17223,5,0,1
16817,7,0,1
13030,6,4,5
17191,6,4,5
15194,7,7,6
14409,6,6,6
16654,4,3,2
13495,7,6,6
17519,7,6,6
17218,6,4,5
17812,6,4,5
14215,5,2,3
15602,4,3,2
17320,8,6,6
12913,8,5,5
17869,5,0,1
13564,8,6,8
13963,4,1,2
17450,6,6,8
17091,5,1,2
17470,5,2,3
17616,6,6,6
15649,6,6,6
12681,8,7,8
14907,8,6,8
17735,8,4,5
16059,2,0,0
17720,2,0,0
15018,2,0,0
15838,6,6,6
14733,8,7,8
13756,6,6,6
14176,4,1,2
15353,8,3,4
18119,6,0,4
17491,8,6,6
14282,7,7,6
13569,2,0,0
14673,7,4,5
13488,8,7,8
16221,3,3,2
15002,8,7,8
15965,4,3,2
15024,6,4,5
17675,7,7,6
13769,8,2,5
16904,5,0,1
16086,4,2,3
13786,8,3,4
13880,3,1,2
13173,5,0,1
15858,6,4,5
15180,3,3,2
12347,8,7,8
14739,8,7,8
16293,7,6,6
17419,7,5,5
16775,5,0,1
16306,1,3,0
16950,5,0,1
17591,6,4,5
12839,8,4,5
13807,4,3,2
16125,8,3,4
15081,4,1,2
18102,6,8,7
16365,6,5,5
17870,6,6,6
14821,1,0,0
16863,4,2,3
13078,7,5,5
13267,8,0,4
13050,8,6,6
12709,7,5,5
15628,8,4,5
12386,7,6,6
16779,8,7,8
13599,8,4,5
13329,7,6,6
18077,6,4,5
14744,6,4,5
17406,7,7,6
15750,7,7,6
13983,7,6,6
13842,8,4,5
14796,8,7,8
12441,8,1,4
13199,8,7,8
14032,7,4,5
17706,5,0,1
16081,5,0,1
16525,7,6,6
17975,4,2,3
16122,5,1,2
13126,4,2,3
15973,6,5,5
16558,8,7,8
16893,5,0,1
15021,5,4,3
15529,8,1,4
15498,7,7,6
18043,6,4,5
16016,6,4,5
17722,8,7,8
17324,3,1,2
17341,6,4,5
14051,7,7,6
16233,5,0,1
16385,2,0,0
15032,8,7,8
16713,6,4,5
17213,5,3,1
18061,7,7,6
15916,4,3,2
15221,5,0,1
13455,8,6,8
13113,5,2,3
14217,5,0,1
17262,5,0,1
18259,8,2,5
17676,8,0,4
16679,4,0,1
18269,4,2,3
12766,8,7,8
15298,7,7,6
13523,8,7,8
15005,6,0,4
15581,5,0,1
15680,8,7,8
13649,4,3,2
17894,2,3,0
13270,6,6,6
14866,6,6,6
13077,7,7,6
13531,6,3,4
13848,6,6,6
13140,4,3,2
15713,4,3,2
17999,5,4,3
15347,8,3,4
14766,4,1,2
17340,6,7,8
13984,5,3,1
15996,5,0,1
14030,5,4,3
16596,4,3,2
16700,7,6,6
16011,4,3,2
17655,7,7,6
16717,5,3,1
14243,4,1,2
12963,7,4,5
15079,4,3,2
14437,3,1,2
12942,5,0,1
15660,5,2,3
18092,8,7,8
15358,8,7,8
13319,8,7,8
12481,5,1,2
12621,7,7,6
14299,5,1,2
18071,7,0,1
12683,8,7,8
12755,6,8,8
13854,5,3,1
12797,8,3,4
16782,5,4,3
13369,8,6,6
12494,2,0,0
17857,6,6,8
14932,5,0,1
12429,8,7,8
14987,5,0,1
14355,4,2,3
17526,4,3,2
14896,6,4,5
14440,7,5,6
13240,6,0,4
14479,4,1,2
16065,6,4,5
17430,4,1,2
16520,6,4,5
15945,2,3,0
15856,8,7,8
13102,7,4,5
15271,2,0,0
13982,8,4,5
15288,5,0,1
17978,8,7,8
16795,6,4,5
16519,2,0,0
17816,0,0,0
16255,8,6,6
17671,7,6,6
17646,6,2,5
12872,6,4,5
17339,2,0,0
17097,5,0,1
15192,7,6,6
15380,5,6,6
17950,5,0,1
12826,4,2,3
17456,8,4,5
15811,5,3,1
13327,7,7,6
18225,1,0,0
15211,6,0,4
15596,8,6,6
16163,5,1,2
16907,5,0,1
17576,3,3,2
14713,6,0,4
14702,6,4,5
13230,2,0,0
13969,6,0,4
17530,6,4,5
15805,7,6,6
12471,8,7,8
17696,4,1,2
17076,4,1,2
17827,8,7,8
16265,8,7,8
17880,8,7,8
13000,4,1,2
16499,4,1,2
17790,3,3,2
12731,8,7,8
14419,2,0,0
14082,5,0,1
17912,3,3,2
15723,5,0,1
16656,6,6,6
14037,2,0,0
14256,8,7,8
14543,4,3,2
16062,7,1,4
18116,5,0,1
16019,4,3,2
18178,5,3,1
18065,6,3,4
14952,8,7,8
13148,8,4,5
12989,5,0,1
14107,7,7,6
15881,4,3,2
12785,8,5,5
16727,6,4,5
15514,8,7,8
13787,3,1,2
17865,8,7,8
17220,5,0,1
16565,4,3,2
16873,8,7,8
14062,8,7,8
18016,5,0,1
14448,2,0,0
15503,5,4,3
17251,5,4,3
16923,6,4,5
14159,5,4,3
14577,6,4,5
17126,5,4,3
12753,6,7,8
17236,4,1,2
17372,5,4,3
16367,5,0,1
12875,6,8,6
17917,2,0,0
16010,2,0,0
17085,6,4,5
15224,2,4,3
13668,4,3,2
14684,5,0,1
17188,7,6,6
