CustomerID,NumInvoice,NumProduct,TotalPrice,SumQuantity,AvgUnitPrice,AvgQuantityPerProduct,AvgPricePerInvoice,AvgQuantityPerInvoice,AvgProductPerInvoice
17719,19,19,307.13999999999993,110,4.076842105263158,5.7894736842105265,307.13999999999993,110.0,19.0
15830,39,39,576.0,415,2.913846153846154,10.64102564102564,576.0,415.0,39.0
17663,22,22,515.1,202,3.398636363636364,9.181818181818182,257.55,101.0,11.0
14216,40,40,1252.74,452,3.3442499999999997,11.3,626.3699999999999,226.0,20.0
12901,10,10,1956.31,2011,1.0390000000000001,201.1,489.0775,502.75,2.5
15275,41,41,615.1399999999999,498,3.257073170731707,12.146341463414634,615.1399999999999,498.0,41.0
16790,82,82,1366.12,772,2.395853658536585,9.414634146341463,273.22400000000005,154.4,16.4
16308,1,1,960.0,3000,0.32,3000.0,960.0,3000.0,1.0
16747,15,15,355.86,302,3.0853333333333333,20.133333333333333,355.86,302.0,15.0
12779,45,45,981.9499999999999,639,3.128222222222222,14.2,981.9499999999999,639.0,45.0
15750,66,66,507.19,313,2.5669696969696965,4.742424242424242,253.59500000000003,156.5,33.0
12830,2,2,400.32000000000005,1152,0.425,576.0,400.32000000000005,1152.0,2.0
14285,10,10,656.58,246,2.9139999999999997,24.6,328.29,123.0,5.0
12415,32,32,6354.88,3538,2.0621875,110.5625,1588.7200000000003,884.5,8.0
15576,45,45,940.6700000000002,404,3.5811111111111114,8.977777777777778,940.6700000000002,404.0,45.0
18105,18,18,113.48000000000002,46,2.232222222222223,2.5555555555555554,113.48000000000002,46.0,18.0
16014,8,8,132.45,36,5.38125,4.5,132.45,36.0,8.0
13477,4,4,90.96,48,2.235,12.0,90.96,48.0,4.0
14673,44,44,996.1399999999999,574,2.4802272727272734,13.045454545454545,332.0466666666666,191.33333333333334,14.666666666666666
14434,5,5,651.6,160,4.781999999999999,32.0,325.79999999999995,80.0,2.5
12594,1,1,85.92,48,1.79,48.0,85.92,48.0,1.0
14390,89,89,2180.36,945,2.880561797752811,10.617977528089888,545.0899999999999,236.25,22.25
17410,19,19,346.02,264,2.57,13.894736842105264,173.01,132.0,9.5
12955,66,66,1836.8200000000004,1340,1.5139393939393941,20.303030303030305,918.4100000000001,670.0,33.0
17754,24,24,621.71,410,1.4516666666666664,17.083333333333332,621.71,410.0,24.0
16558,52,52,1153.0599999999995,446,3.7732692307692304,8.576923076923077,576.5299999999999,223.0,26.0
17841,1397,1397,7143.579999999987,4129,2.466020042949171,2.9556191839656405,446.47375,258.0625,87.3125
14606,276,276,1126.4100000000012,596,2.4703260869565224,2.1594202898550723,125.15666666666665,66.22222222222223,30.666666666666668
16607,31,31,597.22,414,2.159677419354839,13.35483870967742,298.61,207.0,15.5
16043,8,8,97.5,161,0.73125,20.125,97.5,161.0,8.0
18164,24,24,399.65000000000003,184,4.207083333333334,7.666666666666667,399.65000000000003,184.0,24.0
17800,9,9,127.30000000000001,66,1.8166666666666664,7.333333333333333,127.30000000000001,66.0,9.0
14974,21,21,114.39,44,3.467142857142858,2.0952380952380953,114.39,44.0,21.0
15805,19,19,582.3200000000002,240,3.056315789473683,12.631578947368421,194.10666666666665,80.0,6.333333333333333
17947,9,9,176.68,168,0.9422222222222221,18.666666666666668,176.68,168.0,9.0
16367,93,93,633.5799999999997,556,2.1663440860215037,5.978494623655914,633.5799999999997,556.0,93.0
16210,32,32,5351.28,1792,3.9703125,56.0,1337.82,448.0,8.0
13854,9,9,719.12,160,4.678888888888888,17.77777777777778,359.56000000000006,80.0,4.5
15743,54,54,350.4099999999999,97,4.2894444444444435,1.7962962962962963,175.205,48.5,27.0
13318,13,13,302.96,176,2.835384615384615,13.538461538461538,302.96,176.0,13.0
13769,18,18,301.97,159,3.6416666666666675,8.833333333333334,301.97,159.0,18.0
13316,17,17,1514.17,744,2.7141176470588237,43.76470588235294,1514.17,744.0,17.0
13904,9,9,131.52,109,1.687777777777778,12.11111111111111,131.52,109.0,9.0
14102,38,38,820.6800000000001,608,1.7547368421052634,16.0,273.56,202.66666666666666,12.666666666666666
16706,19,19,119.80000000000003,29,3.6615789473684224,1.5263157894736843,119.80000000000003,29.0,19.0
16379,64,64,1276.8799999999999,854,2.0134374999999998,13.34375,638.44,427.0,32.0
18104,38,38,754.6400000000002,362,3.758947368421052,9.526315789473685,754.6400000000002,362.0,38.0
16525,17,17,1204.5800000000002,648,4.4535294117647055,38.11764705882353,602.29,324.0,8.5
14646,199,199,25375.41,18320,2.5587939698492446,92.06030150753769,2114.6175,1526.6666666666667,16.583333333333332
16531,20,20,355.15999999999997,138,4.111,6.9,177.57999999999998,69.0,10.0
17675,109,109,3235.210000000002,1541,2.695229357798163,14.137614678899082,1078.4033333333334,513.6666666666666,36.333333333333336
13271,96,96,217.3799999999999,253,1.1966666666666679,2.6354166666666665,217.3799999999999,253.0,96.0
17434,76,76,1224.9900000000005,1045,2.319999999999999,13.75,306.24749999999995,261.25,19.0
13183,8,8,443.14,190,3.2675000000000005,23.75,443.14,190.0,8.0
14088,198,198,16851.610000000004,3967,5.443333333333339,20.035353535353536,3370.322000000001,793.4,39.6
12490,54,54,1403.04,799,3.0053703703703714,14.796296296296296,467.68,266.3333333333333,18.0
17735,30,30,562.71,343,2.2369999999999997,11.433333333333334,562.71,343.0,30.0
16748,35,35,605.6999999999998,388,1.5925714285714283,11.085714285714285,302.85,194.0,17.5
12654,16,16,264.23,113,5.2675,7.0625,132.115,56.5,8.0
15414,34,34,738.6999999999998,431,3.0926470588235304,12.676470588235293,369.34999999999997,215.5,17.0
16365,15,15,677.8599999999999,179,3.7053333333333343,11.933333333333334,338.92999999999995,89.5,7.5
17999,55,55,191.71999999999997,127,2.2634545454545463,2.309090909090909,191.71999999999997,127.0,55.0
17595,83,83,388.7900000000001,229,2.4977108433734934,2.7590361445783134,194.39499999999998,114.5,41.5
16348,38,38,418.9099999999999,235,4.1381578947368425,6.184210526315789,209.45499999999998,117.5,19.0
15804,49,49,703.82,545,2.2448979591836733,11.122448979591837,234.6066666666667,181.66666666666666,16.333333333333332
16205,20,20,325.88000000000005,198,1.6279999999999997,9.9,162.94000000000003,99.0,10.0
14528,18,18,364.22,278,1.973888888888889,15.444444444444445,364.22,278.0,18.0
17432,48,48,365.76000000000005,207,2.5272916666666667,4.3125,182.88,103.5,24.0
15651,16,16,418.97999999999996,241,2.579375,15.0625,209.48999999999998,120.5,8.0
18044,18,18,340.2,128,5.211111111111112,7.111111111111111,340.2,128.0,18.0
17611,37,37,542.5500000000001,349,3.064054054054054,9.432432432432432,271.27500000000003,174.5,18.5
17442,20,20,326.87,236,2.585,11.8,326.87,236.0,20.0
17086,32,32,948.34,918,1.3234375,28.6875,316.11333333333334,306.0,10.666666666666666
16684,25,25,8187.18,5562,2.3416,222.48,2046.795,1390.5,6.25
12437,73,73,1488.04,853,3.621369863013699,11.684931506849315,372.01,213.25,18.25
13599,115,115,2000.1099999999994,1216,3.369304347826086,10.57391304347826,222.23444444444442,135.11111111111111,12.777777777777779
12471,104,104,3420.0000000000014,1639,2.9570192307692307,15.759615384615385,569.9999999999999,273.1666666666667,17.333333333333332
16337,10,10,151.05,87,3.04,8.7,151.05,87.0,10.0
12808,12,12,202.29999999999998,80,3.4408333333333334,6.666666666666667,202.29999999999998,80.0,12.0
14098,21,21,147.34999999999997,104,1.7047619047619047,4.9523809523809526,147.34999999999997,104.0,21.0
16128,14,14,468.16,198,2.450714285714286,14.142857142857142,234.08000000000004,99.0,7.0
13636,22,22,302.57,253,4.124090909090909,11.5,302.57,253.0,22.0
12615,25,25,656.9499999999998,376,2.9391999999999996,15.04,656.9499999999998,376.0,25.0
13728,13,13,219.11999999999998,104,4.3523076923076935,8.0,219.11999999999998,104.0,13.0
18041,81,81,608.3400000000001,735,1.708518518518519,9.074074074074074,202.77999999999997,245.0,27.0
13709,63,63,1084.2700000000004,444,5.136349206349205,7.0476190476190474,361.42333333333335,148.0,21.0
17816,2,2,6.24,3,2.08,1.5,6.24,3.0,2.0
14815,14,14,226.92000000000002,284,1.2685714285714287,20.285714285714285,226.92000000000002,284.0,14.0
17491,15,15,692.3499999999999,399,2.6806666666666663,26.6,346.17500000000007,199.5,7.5
16221,65,65,549.49,450,2.148769230769231,6.923076923076923,549.49,450.0,65.0
14110,3,3,367.04,116,2.516666666666667,38.666666666666664,183.52,58.0,1.5
16841,17,17,308.76,372,1.016470588235294,21.88235294117647,308.76,372.0,17.0
15227,15,15,342.5799999999999,161,4.922666666666667,10.733333333333333,171.28999999999996,80.5,7.5
17306,12,12,1425.07,1359,1.826666666666667,113.25,475.02333333333337,453.0,4.0
16992,33,33,641.96,230,5.337878787878787,6.96969696969697,320.98,115.0,16.5
16678,35,35,648.7500000000001,549,1.517714285714286,15.685714285714285,216.25,183.0,11.666666666666666
16929,32,32,549.7300000000001,317,2.6553125000000004,9.90625,183.24333333333334,105.66666666666667,10.666666666666666
15271,22,22,274.73,135,3.030909090909091,6.136363636363637,137.365,67.5,11.0
15551,29,29,436.05999999999995,218,3.9306896551724146,7.517241379310345,436.05999999999995,218.0,29.0
14849,53,53,1360.6599999999999,1001,2.271509433962264,18.88679245283019,226.77666666666664,166.83333333333334,8.833333333333334
15998,87,87,579.2100000000002,383,2.925977011494253,4.402298850574713,579.2100000000002,383.0,87.0
13168,19,19,346.53,125,3.983157894736842,6.578947368421052,346.53,125.0,19.0
16347,92,92,887.6500000000001,353,3.7622826086956485,3.8369565217391304,443.82500000000005,176.5,46.0
17634,31,31,133.66000000000003,104,1.9045161290322579,3.3548387096774195,133.66000000000003,104.0,31.0
18205,17,17,291.59999999999997,116,4.229411764705882,6.823529411764706,291.59999999999997,116.0,17.0
15252,30,30,440.23,423,1.3903333333333339,14.1,440.23,423.0,30.0
12569,26,26,555.2700000000001,285,5.821538461538461,10.961538461538462,111.054,57.0,5.2
16891,53,53,133.60999999999996,65,2.1552830188679244,1.2264150943396226,133.60999999999996,65.0,53.0
13014,31,31,1044.65,189,6.533870967741932,6.096774193548387,261.1625,47.25,7.75
13721,28,28,524.14,316,2.851071428571429,11.285714285714286,524.14,316.0,28.0
15605,17,17,303.45,123,3.6911764705882355,7.235294117647059,303.45,123.0,17.0
15570,76,76,1303.4400000000007,916,2.596447368421052,12.052631578947368,651.7200000000001,458.0,38.0
14607,20,20,4119.3,2314,2.187499999999999,115.7,1029.825,578.5,5.0
16500,8,8,183.12000000000003,104,2.185,13.0,45.78000000000001,26.0,2.0
16322,28,28,213.07999999999998,120,2.7225,4.285714285714286,213.07999999999998,120.0,28.0
12352,15,15,311.73,127,5.768666666666666,8.466666666666667,311.73,127.0,15.0
17857,15,15,5419.92,7764,1.2326666666666664,517.6,1083.984,1552.8,3.0
15814,34,34,824.3800000000002,464,3.715,13.647058823529411,412.19000000000005,232.0,17.0
14878,21,21,291.83000000000004,108,3.1914285714285713,5.142857142857143,145.91500000000002,54.0,10.5
13408,57,57,4178.379999999999,2134,2.759298245614035,37.43859649122807,596.9114285714286,304.85714285714283,8.142857142857142
14856,16,16,308.11,229,3.375625,14.3125,154.055,114.5,8.0
15612,3,3,125.5,21,8.4,7.0,125.5,21.0,3.0
17644,18,18,430.21,185,3.479444444444445,10.277777777777779,215.10500000000002,92.5,9.0
17450,64,64,27869.449999999997,9325,3.6353124999999995,145.703125,2786.9450000000006,932.5,6.4
14723,127,127,490.5199999999997,314,2.0550393700787395,2.47244094488189,245.25999999999988,157.0,63.5
17750,9,9,141.12,336,0.42,37.333333333333336,141.12,336.0,9.0
17403,33,33,281.62000000000006,117,3.1360606060606067,3.5454545454545454,281.62000000000006,117.0,33.0
16914,38,38,208.45999999999995,121,2.6497368421052627,3.1842105263157894,208.45999999999995,121.0,38.0
16333,3,3,5727.0,3840,1.6199999999999999,1280.0,5727.0,3840.0,3.0
16602,29,29,528.0799999999999,336,2.511379310344828,11.586206896551724,528.0799999999999,336.0,29.0
16746,39,39,925.8900000000001,454,3.151025641025641,11.64102564102564,308.63,151.33333333333334,13.0
14636,12,12,309.66,124,2.840833333333333,10.333333333333334,309.66,124.0,12.0
12544,19,19,372.7,136,4.106315789473685,7.157894736842105,372.7,136.0,19.0
13914,33,33,626.4499999999999,380,2.5521212121212113,11.515151515151516,313.225,190.0,16.5
13324,9,9,684.1200000000001,560,2.3522222222222227,62.22222222222222,684.1200000000001,560.0,9.0
14428,90,90,508.84999999999997,166,3.4113333333333324,1.8444444444444446,508.84999999999997,166.0,90.0
18081,7,7,135.4,140,2.8542857142857145,20.0,135.4,140.0,7.0
17481,49,49,822.5600000000003,754,2.4538775510204087,15.387755102040817,411.28,377.0,24.5
15809,8,8,116.56,50,4.043749999999999,6.25,116.56,50.0,8.0
16409,53,53,608.8499999999998,457,2.643962264150944,8.622641509433961,608.8499999999998,457.0,53.0
13467,99,99,1083.71,584,2.73181818181818,5.898989898989899,541.8549999999999,292.0,49.5
15640,79,79,1885.580000000001,836,2.954810126582278,10.582278481012658,942.7900000000002,418.0,39.5
17221,30,30,132.28,115,2.0400000000000005,3.8333333333333335,132.28,115.0,30.0
13267,48,48,1100.95,511,3.0206249999999994,10.645833333333334,366.98333333333335,170.33333333333334,16.0
13500,45,45,840.3700000000001,481,3.6268888888888884,10.688888888888888,420.18500000000006,240.5,22.5
17076,11,11,506.87999999999994,183,7.158181818181817,16.636363636363637,506.87999999999994,183.0,11.0
17351,8,8,159.85,21,6.575,2.625,159.85,21.0,8.0
17078,28,28,378.2000000000001,788,0.6024999999999999,28.142857142857142,189.10000000000005,394.0,14.0
15482,61,61,8191.459999999998,3680,3.6231147540983613,60.32786885245902,1638.292,736.0,12.2
16016,65,65,441.66999999999973,189,3.1176923076923075,2.9076923076923076,220.83499999999998,94.5,32.5
16438,47,47,295.4200000000001,152,2.3448936170212766,3.234042553191489,147.71,76.0,23.5
14913,25,25,310.28,381,1.1180000000000003,15.24,310.28,381.0,25.0
13013,25,25,612.94,282,2.9988,11.28,306.47,141.0,12.5
13081,272,272,9467.259999999998,6403,2.239999999999999,23.540441176470587,3155.7533333333317,2134.3333333333335,90.66666666666667
12362,16,16,477.94000000000005,210,3.16375,13.125,477.94000000000005,210.0,16.0
12971,61,61,1913.45,2017,1.701639344262295,33.0655737704918,147.18846153846155,155.15384615384616,4.6923076923076925
13178,26,26,568.7400000000001,432,1.4992307692307696,16.615384615384617,284.37,216.0,13.0
12664,6,6,1070.0,260,12.233333333333334,43.333333333333336,535.0,130.0,3.0
16671,3,3,309.39,219,2.5866666666666664,73.0,154.695,109.5,1.5
16672,7,7,537.6,156,4.1571428571428575,22.285714285714285,537.6,156.0,7.0
13592,3,3,42.45,13,3.6,4.333333333333333,42.45,13.0,3.0
12397,56,56,1195.09,559,3.3841071428571428,9.982142857142858,1195.09,559.0,56.0
14150,14,14,352.46000000000004,234,1.9250000000000003,16.714285714285715,352.46000000000004,234.0,14.0
18102,47,47,15331.080000000002,8186,2.8159574468085107,174.17021276595744,2555.18,1364.3333333333333,7.833333333333333
13447,59,59,1129.14,584,3.1398305084745743,9.898305084745763,376.37999999999994,194.66666666666666,19.666666666666668
12576,26,26,379.2799999999999,302,1.9196153846153847,11.615384615384615,379.2799999999999,302.0,26.0
15845,27,27,641.77,265,3.158148148148148,9.814814814814815,320.885,132.5,13.5
17930,10,10,426.84,252,1.7510000000000001,25.2,426.84,252.0,10.0
13756,20,20,1077.8,700,1.7585000000000002,35.0,359.2666666666667,233.33333333333334,6.666666666666667
13495,15,15,659.8000000000001,268,2.45,17.866666666666667,659.8000000000001,268.0,15.0
17348,129,129,498.9099999999998,498,1.8552713178294564,3.86046511627907,166.3033333333333,166.0,43.0
14659,28,28,312.55000000000007,145,2.8282142857142856,5.178571428571429,312.55000000000007,145.0,28.0
17203,107,107,998.9599999999997,733,1.8731775700934574,6.850467289719626,332.98666666666674,244.33333333333334,35.666666666666664
13004,71,71,1046.9099999999999,783,2.4392957746478867,11.028169014084508,348.97,261.0,23.666666666666668
12944,16,16,317.56,144,3.06625,9.0,317.56,144.0,16.0
13313,31,31,636.98,364,1.9635483870967734,11.741935483870968,318.49,182.0,15.5
12704,18,18,795.61,322,10.018333333333333,17.88888888888889,265.2033333333333,107.33333333333333,6.0
18122,152,152,620.4399999999999,508,2.0486842105263134,3.3421052631578947,310.2199999999999,254.0,76.0
15722,21,21,797.76,433,1.9904761904761907,20.61904761904762,398.88,216.5,10.5
18172,32,32,1188.24,590,2.7178125000000004,18.4375,198.04000000000005,98.33333333333333,5.333333333333333
12431,1,1,601.44,336,1.79,336.0,601.44,336.0,1.0
17677,27,27,1059.96,704,1.9118518518518517,26.074074074074073,529.98,352.0,13.5
17979,49,49,253.16999999999996,121,2.2038775510204083,2.4693877551020407,253.16999999999996,121.0,49.0
14132,56,56,951.16,1004,1.542321428571429,17.928571428571427,317.05333333333334,334.6666666666667,18.666666666666668
15453,67,67,350.43,270,2.065820895522389,4.029850746268656,350.43,270.0,67.0
18035,26,26,239.55999999999986,186,3.0050000000000003,7.153846153846154,239.55999999999986,186.0,26.0
15010,20,20,308.94000000000005,184,3.1685000000000008,9.2,308.94000000000005,184.0,20.0
18022,191,191,668.1100000000002,736,1.754240837696334,3.8534031413612566,668.1100000000002,736.0,191.0
17193,2,2,16.54,14,1.24,7.0,16.54,14.0,2.0
14388,53,53,935.07,552,2.437735849056604,10.415094339622641,467.535,276.0,26.5
13798,38,38,2377.8899999999994,1354,2.2257894736842103,35.63157894736842,475.578,270.8,7.6
17690,40,40,773.6300000000001,365,3.0149999999999997,9.125,386.815,182.5,20.0
16318,19,19,328.15,199,2.4736842105263164,10.473684210526315,328.15,199.0,19.0
12577,80,80,461.90999999999985,338,1.826875,4.225,230.95500000000004,169.0,40.0
17274,27,27,111.98000000000002,79,1.7440740740740737,2.925925925925926,111.98000000000002,79.0,27.0
16012,42,42,283.16999999999996,248,1.8904761904761906,5.904761904761905,283.16999999999996,248.0,42.0
15597,22,22,324.57,279,1.6090909090909091,12.681818181818182,324.57,279.0,22.0
15291,16,16,983.2800000000002,646,2.809375,40.375,327.76000000000005,215.33333333333334,5.333333333333333
15358,23,23,379.7,198,2.2243478260869565,8.608695652173912,379.7,198.0,23.0
18167,24,24,886.3799999999999,260,3.40375,10.833333333333334,443.19000000000005,130.0,12.0
16782,22,22,475.6000000000001,151,4.565909090909091,6.863636363636363,158.53333333333333,50.333333333333336,7.333333333333333
17233,25,25,190.88,131,2.4748000000000006,5.24,190.88,131.0,25.0
16887,37,37,194.88,157,1.9683783783783784,4.243243243243243,194.88,157.0,37.0
15676,141,141,2537.959999999999,1697,3.2730496453900706,12.035460992907801,1268.9799999999998,848.5,70.5
12928,11,11,592.56,566,1.997272727272727,51.45454545454545,592.56,566.0,11.0
15061,42,42,5788.920000000001,3020,2.3857142857142857,71.9047619047619,1929.64,1006.6666666666666,14.0
16555,8,8,133.91,85,3.4737500000000003,10.625,133.91,85.0,8.0
15707,73,73,307.95000000000005,238,1.9778082191780821,3.26027397260274,307.95000000000005,238.0,73.0
13938,7,7,71.66,70,1.012857142857143,10.0,71.66,70.0,7.0
17084,162,162,2949.7500000000014,1816,2.8922839506172804,11.209876543209877,1474.875,908.0,81.0
13651,1,1,15.0,1,15.0,1.0,15.0,1.0,1.0
12484,64,64,878.57,332,3.773281249999998,5.1875,439.285,166.0,32.0
16426,102,102,419.36999999999983,299,1.9859803921568653,2.9313725490196076,209.68500000000006,149.5,51.0
17652,21,21,449.44000000000005,249,2.801428571428571,11.857142857142858,224.72000000000003,124.5,10.5
14056,124,124,1008.4500000000003,548,2.969999999999996,4.419354838709677,504.22499999999997,274.0,62.0
17703,19,19,307.78000000000003,214,1.9457894736842105,11.263157894736842,307.78000000000003,214.0,19.0
